Wall time,Step,Value
1677208084.1677222,13249,0.0021120489109307528
1677208104.5180387,13299,0.002046631183475256
1677208124.2753518,13349,0.0020715815480798483
1677208144.1805434,13399,0.0029813346918672323
1677208162.7834752,13449,0.0014619984431192279
1677208182.3935156,13499,0.001709750504232943
1677208201.5496569,13549,0.0020892247557640076
1677208221.8256648,13599,0.0018729956354945898
1677208243.4744263,13649,0.0025945676025003195
1677208263.7155545,13699,0.003855964867398143
1677208283.3277538,13749,0.0014277497539296746
1677208303.3460522,13799,0.002098193159326911
1677208322.3546076,13849,0.002157300477847457
1677208342.0768857,13899,0.0022364105097949505
1677208394.8559115,13949,0.0014406454283744097
1677208415.079146,13999,0.002124856226146221
1677208437.2343266,14049,0.0024968176148831844
1677208456.2087958,14099,0.0035298678558319807
1677208475.7746923,14149,0.0015655553434044123
1677208494.5463526,14199,0.0020246407948434353
1677208514.2260613,14249,0.0022538236808031797
1677208533.6524568,14299,0.0020960515830665827
1677208553.8064055,14349,0.0013935056049376726
1677208573.2461667,14399,0.0016210011672228575
1677208593.3266943,14449,0.00275167147628963
1677208615.1016507,14499,0.00518405856564641
1677208634.9629457,14549,0.0021969249937683344
1677208653.7778592,14599,0.0016925683012232184
1677208673.434633,14649,0.0022793635725975037
1677208692.3810472,14699,0.0014941142871975899
1677208712.6547031,14749,0.0027327679563313723
1677208732.3066673,14799,0.001424945192411542
1677208752.4101048,14849,0.0018431898206472397
1677208771.7963,14899,0.0017296035075560212
1677208824.3767905,14949,0.0021721774246543646
1677208843.7516243,14999,0.0019286229507997632
1677208863.9917002,15049,0.001689029624685645
1677208883.4037414,15099,0.002672345843166113
1677208903.5014455,15149,0.00277149910107255
1677208922.366993,15199,0.0015096644638106227
1677208942.505939,15249,0.002102070488035679
1677208961.1779149,15299,0.001647413708269596
1677208982.0241075,15349,0.00226217950694263
1677209002.8503838,15399,0.0017228799406439066
1677209022.9999661,15449,0.001216513686813414
1677209042.7297149,15499,0.003298909170553088
1677209062.7879968,15549,0.0029413443990051746
1677209082.2244098,15599,0.0033456466626375914
1677209101.9464774,15649,0.0016904592048376799
1677209120.2716713,15699,0.0016164642293006182
1677209139.9249308,15749,0.001624839031137526
1677209158.9806979,15799,0.0019259436521679163
1677209181.7640376,15849,0.001487662666477263
1677209201.249471,15899,0.0038980757817626
1677209253.3064325,15949,0.0014021447859704494
1677209272.9264882,15999,0.0015953138936311007
1677209291.5728707,16049,0.0021691685542464256
1677209311.6284332,16099,0.001158450497314334
1677209331.205744,16149,0.0028874462004750967
1677209351.3717415,16199,0.0022119111381471157
1677209373.0973983,16249,0.0010385778732597828
1677209393.283195,16299,0.001602198462933302
1677209412.3815002,16349,0.0019082678481936455
1677209432.3259776,16399,0.002487842459231615
1677209451.0429335,16449,0.0019129408756271005
1677209470.1487808,16499,0.002056220080703497
1677209489.8529854,16549,0.0018674209713935852
1677209509.6767752,16599,0.001265504863113165
1677209529.7925425,16649,0.0020695561543107033
1677209551.6880488,16699,0.001420208252966404
1677209572.2757099,16749,0.0030984978657215834
1677209591.0854702,16799,0.0018056218978017569
1677209610.5654564,16849,0.0018142787739634514
1677209629.041548,16899,0.001881505479104817
1677209681.9949038,16949,0.0017597349360585213
1677209702.0472689,16999,0.0030183671042323112
1677209720.781381,17049,0.0013348383363336325
1677209743.7385762,17099,0.0029656814876943827
1677209762.516389,17149,0.002044219058007002
1677209782.0182664,17199,0.001053376356139779
1677209800.9478393,17249,0.0014526015147566795
1677209821.0848873,17299,0.003174543846398592
1677209840.9831355,17349,0.0028080977499485016
1677209861.4326692,17399,0.001661026617512107
1677209881.4545734,17449,0.00198440533131361
1677209900.876575,17499,0.0017601201543584466
1677209923.6827796,17549,0.0018479616846889257
1677209943.0726452,17599,0.0018913522362709045
1677209962.033218,17649,0.0022275890223681927
1677209981.2951505,17699,0.0016163610853254795
1677210001.0095701,17749,0.002692878246307373
1677210021.2084553,17799,0.001941752852872014
1677210040.9766614,17849,0.0026520430110394955
1677210061.323937,17899,0.0016958918422460556
1677210114.095242,17949,0.0012312628095969558
1677210133.6155236,17999,0.0011715900618582964
1677210154.1284492,18049,0.0019245084840804338
1677210173.8518436,18099,0.0018570267129689455
1677210194.098335,18149,0.0012994171120226383
1677210213.26813,18199,0.0017757085151970387
1677210232.8779073,18249,0.0026067346334457397
1677210251.18732,18299,0.0017174327513203025
1677210271.1091502,18349,0.003541911719366908
1677210292.3391416,18399,0.0019026652444154024
1677210312.431542,18449,0.0012822089483961463
1677210332.0655444,18499,0.001416083425283432
1677210352.0769513,18549,0.00149706588126719
1677210371.9157012,18599,0.0016515334136784077
1677210391.3834026,18649,0.002823177259415388
1677210410.506036,18699,0.001773141324520111
1677210429.346865,18749,0.0038042375817894936
1677210449.0633655,18799,0.0021900972351431847
1677210470.9766366,18849,0.0012277724454179406
1677210491.2592158,18899,0.0014295019209384918
1677210544.1889782,18949,0.0020692101679742336
1677210562.9354494,18999,0.0015426988247781992
1677210582.6396787,19049,0.0018336940556764603
1677210601.8110747,19099,0.00167156255338341
1677210622.1929984,19149,0.0020651668310165405
1677210643.8041162,19199,0.0012761701364070177
1677210665.0601144,19249,0.0010228761238977313
1677210684.8195307,19299,0.002027888083830476
1677210705.2157686,19349,0.0028759874403476715
1677210724.1960366,19399,0.0026722087059170008
1677210744.263469,19449,0.0020928801968693733
1677210763.1572447,19499,0.0012584817595779896
1677210783.1958947,19549,0.0015276048798114061
1677210802.8241954,19599,0.0012299277586862445
1677210824.9296143,19649,0.0038060208316892385
1677210845.4907265,19699,0.0015113803092390299
1677210865.8618026,19749,0.002172279404476285
1677210885.6730425,19799,0.0015299748629331589
1677210905.7761247,19849,0.002498387824743986
1677210924.0076666,19899,0.0015979466261342168
1677210976.3961432,19949,0.0015794711653143167
1677210996.8080332,19999,0.0017826531548053026
1677211019.1337898,20049,0.0016936501488089561
1677211039.651007,20099,0.00119679793715477
1677211059.2532747,20149,0.0011383412638679147
1677211079.1542907,20199,0.001685970462858677
1677211098.0579646,20249,0.0014797020703554153
1677211118.1212008,20299,0.001971705351024866
1677211137.18087,20349,0.0030282707884907722
1677211157.3684216,20399,0.0017924306448549032
1677211177.152016,20449,0.001409561256878078
1677211199.8578932,20499,0.0016853976994752884
1677211219.59693,20549,0.0021545770578086376
1677211239.7052143,20599,0.0015417065005749464
1677211258.332852,20649,0.0012163177598267794
1677211278.3643415,20699,0.0014827894046902657
1677211297.145211,20749,0.002735668793320656
1677211317.1229334,20799,0.0012688599526882172
1677211336.9260933,20849,0.0028089629486203194
1677211392.3597834,20899,0.003743287641555071
1677211411.4104693,20949,0.0015169029356911778
1677211431.1016884,20999,0.0009362624259665608
1677211450.4683475,21049,0.0017664788756519556
1677211470.917033,21099,0.0029996691737324
1677211490.8282325,21149,0.0013172635808587074
1677211511.3604424,21199,0.001367713324725628
1677211531.0537016,21249,0.0015500294975936413
1677211552.924169,21299,0.001169924857094884
1677211572.6222975,21349,0.001984883099794388
1677211592.5400133,21399,0.0018380503170192242
1677211611.3186653,21449,0.001525850035250187
1677211631.222787,21499,0.002371274633333087
1677211651.2404363,21549,0.0014021131210029125
1677211671.6849256,21599,0.0024678593035787344
1677211691.345643,21649,0.0012124101631343365
1677211711.4703374,21699,0.0012016736436635256
1677211731.2707467,21749,0.0012210337445139885
1677211753.1229687,21799,0.001814256887882948
1677211771.750269,21849,0.0018293809844180942
1677211823.3451838,21899,0.002184836193919182
1677211843.8960361,21949,0.001234264811500907
1677211863.4578676,21999,0.001331784762442112
1677211883.093421,22049,0.001558526768349111
1677211901.95207,22099,0.001431897864677012
1677211925.5268443,22149,0.0011385101824998856
1677211944.290859,22199,0.0011431899620220065
1677211964.0198581,22249,0.0013950064312666655
1677211983.6626291,22299,0.004687728825956583
1677212003.7883904,22349,0.0032259165309369564
1677212023.3975124,22399,0.0024194130674004555
1677212044.0498955,22449,0.001907496596686542
1677212062.6399388,22499,0.000998030649498105
1677212082.0065312,22549,0.005843556020408869
1677212103.7305257,22599,0.0040804548189044
1677212123.2058768,22649,0.0010755634866654873
1677212142.6506615,22699,0.001536950352601707
1677212162.6775677,22749,0.002859398489817977
1677212182.5882182,22799,0.002236836589872837
1677212202.6426795,22849,0.0018033483065664768
1677212252.3169193,22899,0.002229799050837755
1677212272.3513184,22949,0.001509765861555934
1677212294.2102268,22999,0.0024461012799292803
1677212314.3956938,23049,0.002862690482288599
1677212334.0213387,23099,0.001309122540988028
1677212354.618816,23149,0.001061122165992856
1677212373.593038,23199,0.0014148186892271042
1677212393.120842,23249,0.0028285032603889704
1677212412.0307982,23299,0.0017267171060666442
1677212431.570806,23349,0.001635818392969668
1677212450.9438522,23399,0.0010132199386134744
1677212473.8185806,23449,0.0015135870780795813
1677212493.4425883,23499,0.0021441313438117504
1677212513.5318563,23549,0.0009750163881108165
1677212533.2252097,23599,0.0022466126829385757
1677212553.2856867,23649,0.0017195949330925941
1677212571.8509252,23699,0.0026541966944932938
1677212591.6473348,23749,0.0021828000899404287
1677212610.4058669,23799,0.001580866170115769
1677212630.6189423,23849,0.0012770938919857144
1677212687.8744867,23899,0.001582115888595581
1677212707.1387305,23949,0.002049599774181843
1677212726.6873713,23999,0.0016660259570926428
1677212745.3349638,24049,0.0012105506611987948
1677212764.9226263,24099,0.0029723267070949078
1677212784.2092862,24149,0.0010515776230022311
1677212804.4944139,24199,0.0016453091520816088
1677212823.9867864,24249,0.0011103787692263722
1677212846.6880336,24299,0.0012552117696031928
1677212866.256521,24349,0.001436913968063891
1677212885.9573643,24399,0.001099110348150134
1677212904.4419794,24449,0.0016102486988529563
1677212923.90124,24499,0.0021105967462062836
1677212942.9643571,24549,0.0011944347061216831
1677212963.3877923,24599,0.00158889580052346
1677212983.307683,24649,0.0009846137836575508
1677213003.2659352,24699,0.001636845525354147
1677213023.65493,24749,0.0013698998373001814
1677213045.1613936,24799,0.0015850048512220383
1677213063.6276987,24849,0.0023500456009060144
1677213116.0184283,24899,0.0012070772936567664
1677213135.7906497,24949,0.0016857783775776625
1677213156.2592556,24999,0.0013896652963012457
1677213175.2940526,25049,0.00227587902918458
1677213194.9630327,25099,0.0013876741286367178
1677213216.8820634,25149,0.0022307559847831726
1677213236.8463576,25199,0.0012970956740900874
1677213255.6197195,25249,0.0012853429652750492
1677213275.9318779,25299,0.002525149844586849
1677213295.6244192,25349,0.0012719347141683102
1677213315.9078536,25399,0.002397663425654173
1677213335.5208433,25449,0.0008712910930626094
1677213355.1210058,25499,0.0016302260337397456
1677213373.874888,25549,0.001074543921276927
1677213393.5295844,25599,0.0016340871807187796
1677213415.0915327,25649,0.0011380878277122974
1677213434.914248,25699,0.0015251059085130692
1677213454.7518044,25749,0.0018353324849158525
1677213474.9426537,25799,0.002080642618238926
1677213494.5410354,25849,0.0027233781293034554
1677213545.233342,25899,0.0010332276578992605
1677213565.080414,25949,0.002625645836815238
1677213585.3094435,25999,0.0009221759391948581
1677213607.3401606,26049,0.0012511448003351688
1677213627.0354462,26099,0.0014734736178070307
1677213647.31514,26149,0.0020434188190847635
1677213666.7923772,26199,0.0014961889246478677
1677213686.4466233,26249,0.0011900493409484625
1677213705.0724957,26299,0.0011283482890576124
1677213724.8135526,26349,0.001077770721167326
1677213743.7177305,26399,0.0031078788451850414
1677213763.9768276,26449,0.001676949206739664
1677213785.8428247,26499,0.002830988261848688
1677213805.9836512,26549,0.0017007666174322367
1677213825.5435255,26599,0.0011491666082292795
1677213845.6196928,26649,0.0008481048280373216
1677213864.326163,26699,0.0009096611756831408
1677213883.6545377,26749,0.0016862963093444705
1677213902.6902344,26799,0.0013386437203735113
1677213922.6083596,26849,0.0011475421488285065
1677213977.0788538,26899,0.0016833930276334286
1677213996.6032684,26949,0.0020916108042001724
1677214015.0610957,26999,0.0010308201890438795
1677214034.4488816,27049,0.0016896837623789907
1677214053.6986156,27099,0.0013163986150175333
1677214073.9213727,27149,0.0024171373806893826
1677214093.704136,27199,0.0019637737423181534
1677214113.5823698,27249,0.0009692998719401658
1677214133.5321362,27299,0.0012053495738655329
1677214152.863311,27349,0.0011473528575152159
1677214175.2268088,27399,0.0015723173273727298
1677214194.4557693,27449,0.0011565103195607662
1677214213.9140356,27499,0.0018757815705612302
1677214232.9124706,27549,0.0014441870152950287
1677214253.1368916,27599,0.0013236592058092356
1677214272.8318727,27649,0.0010333915706723928
1677214292.8346448,27699,0.0015154238790273666
1677214312.7015152,27749,0.0017863975372165442
1677214331.6705127,27799,0.0011914053466171026
1677214354.0122235,27849,0.0012126725632697344
1677214405.434203,27899,0.005416076630353928
1677214425.0300455,27949,0.0017951029585674405
1677214445.213424,27999,0.0013884727377444506
1677214464.3035948,28049,0.0013655067887157202
1677214483.950792,28099,0.0012076946441084146
1677214502.778339,28149,0.0008875850471667945
1677214522.718757,28199,0.0013629419263452291
1677214544.0861616,28249,0.0010745207546278834
1677214565.2210765,28299,0.0012327841250225902
1677214584.6389914,28349,0.001726231537759304
1677214604.9480703,28399,0.0017646837513893843
1677214624.3279788,28449,0.002346059773117304
1677214643.8780797,28499,0.0009384556906297803
1677214662.3182247,28549,0.0021425748709589243
1677214682.3887234,28599,0.0027424138970673084
1677214701.6250935,28649,0.0021403597202152014
1677214721.9103155,28699,0.0012598130851984024
1677214743.9978716,28749,0.0017175412504002452
1677214764.9278922,28799,0.0012461247388273478
1677214784.532317,28849,0.0011145598255097866
1677214836.6605916,28899,0.000976354000158608
1677214855.8147557,28949,0.0018048189813271165
1677214875.9770522,28999,0.0012722599785774946
1677214895.4945579,29049,0.0013564142864197493
1677214915.8699558,29099,0.001196689554490149
1677214936.6410758,29149,0.0020059167873114347
1677214958.2545364,29199,0.001092238468118012
1677214976.954634,29249,0.0011518372921273112
1677214996.6626778,29299,0.0012135913129895926
1677215015.1204646,29349,0.0017809572163969278
1677215035.2865503,29399,0.002327965572476387
1677215054.8551369,29449,0.0012145168147981167
1677215075.0987885,29499,0.0013229621108621359
1677215094.5891397,29549,0.0021105872001498938
1677215114.726785,29599,0.003005871782079339
1677215135.2586133,29649,0.0016457925084978342
1677215156.0798192,29699,0.0014661438763141632
1677215174.5317068,29749,0.001581027521751821
1677215194.329277,29799,0.0020351349376142025
1677215213.2688508,29849,0.00128563167527318
1677215266.230121,29899,0.0018084156326949596
1677215286.3132002,29949,0.0018046819604933262
1677215305.3645225,29999,0.0013132025487720966
1677215326.6327555,30049,0.0011884872801601887
1677215347.0618808,30099,0.0008965540328063071
1677215367.357778,30149,0.001270801993086934
1677215387.1081908,30199,0.0024261008948087692
1677215407.7902381,30249,0.0009309199522249401
1677215427.7317212,30299,0.0009443999733775854
1677215448.297483,30349,0.0018627047538757324
1677215467.2989435,30399,0.0025452515110373497
1677215487.3224504,30449,0.0024215946905314922
1677215505.9405713,30499,0.001258248696103692
1677215528.5808105,30549,0.0016233164351433516
1677215548.4396935,30599,0.0011824886314570904
1677215568.6291916,30649,0.0010726973414421082
1677215588.1070826,30699,0.0011323178187012672
1677215608.2730215,30749,0.0013860429171472788
1677215627.3821042,30799,0.0015471751103177667
1677215677.6082196,30849,0.0037391837686300278
1677215697.536919,30899,0.0010260806884616613
1677215718.1167796,30949,0.0009664138779044151
1677215740.1369298,30999,0.0015413877554237843
1677215760.4863157,31049,0.0019982755184173584
1677215779.5669222,31099,0.0012514602858573198
1677215799.233977,31149,0.0014377604238688946
1677215817.8243318,31199,0.002447657287120819
1677215837.4923587,31249,0.000921824830584228
1677215857.0166256,31299,0.0035859481431543827
1677215877.4945579,31349,0.0008737610769458115
1677215897.1120691,31399,0.001499060308560729
1677215918.0935025,31449,0.0026330004911869764
1677215939.54192,31499,0.001996881328523159
1677215959.640984,31549,0.0018134512938559055
1677215978.2658875,31599,0.002728290157392621
1677215998.0559008,31649,0.0024053524248301983
1677216016.6814587,31699,0.001272709108889103
1677216036.6944149,31749,0.0031083161011338234
1677216056.4524524,31799,0.0008103369036689401
1677216108.4562712,31849,0.0013617654331028461
1677216131.9800382,31899,0.001410875003784895
1677216150.6449482,31949,0.002687283558771014
1677216170.031068,31999,0.00416358420625329
1677216189.3115447,32049,0.0011011995375156403
1677216209.6436567,32099,0.0014794383896514773
1677216229.1434288,32149,0.0008261597831733525
1677216249.2864244,32199,0.0012533832341432571
1677216268.093653,32249,0.004167656879872084
1677216287.7362778,32299,0.003981857094913721
1677216306.6803226,32349,0.0010608123848214746
1677216329.6012616,32399,0.000998693984001875
1677216348.6676888,32449,0.001470493501983583
1677216368.9666348,32499,0.0012900190195068717
1677216388.8957837,32549,0.0013580662198364735
1677216409.0239944,32599,0.0013299952261149883
1677216428.7393467,32649,0.0016447203233838081
